"","ID","Description","Count","GeneRatio","geneID"
"GO:0055114","GO:0055114","oxidation-reduction process",59,"59/1080","CYBRD1/DDO/IGF2/ALDH1A3/NDUFA3/AMACR/CHDH/NOP53/PECR/EGLN3/CDO1/DMGDH/RDH11/CYP24A1/HSD17B14/VCAM1/MGST2/CYP2D6/PRDX1/BLVRA/P4HA1/ACADS/IDO1/DUOX1/SPR/DECR2/MICAL2/KL/UQCRH/PKLR/MIOX/PDIA5/NOX4/COX4I2/ACSS2/FOXRED2/BBOX1/ADH1C/HK3/ALDH3B2/SLC25A23/CP/ALDH3B1/CROT/ALDH2/CYP4F11/HMGCR/PGM2/FAR2/P4HA2/ALDH3A2/MTCO2P12/CRYM/MT3/FMO5/SHMT2/PHLDA2/TMX4/NCF4"
"GO:0070085","GO:0070085","glycosylation",13,"13/1080","MUC1/ALG1L/TMTC1/MUC13/SDF2L1/LARGE2/GAL3ST1/B4GALT1/EXT1/MGAT4A/GALNT11/ST8SIA4/MT3"
"GO:0070988","GO:0070988","demethylation",1,"1/1080","CYP2D6"
"GO:0071704","GO:0071704","organic substance metabolic process",557,"557/1080","NHLRC4/IKBKE/CCL26/SNORD14A/CTSA/TRIB2/MTMR11/CETP/CD200/ITGA8/BPIFB2/TP73/SNTA1/XYLT1/TPSB2/JAG1/DDO/VLDLR/ARC/TGFB1/CXCL17/GSPT2/CD96/AHR/S100A7/SLC27A3/HNF4G/LUM/PLK2/IGF2/GZMA/HOXD8/VTN/CCL11/GLS/ALDH1A3/IGFBP5/ABHD17C/FBXL7/UACA/SPRED1/LIPC/DNASE1L3/PMAIP1/MUC1/PLA2G1B/DCTPP1/RHBDF2/AHNAK/UBE2E2/SLC19A2/FGFR4/GSTT2B/DCLK1/CNP/HOXB3/ADAM19/ARRDC3/FAM20C/PTPRB/THBS4/CCNG1/SH3BP5/PLAU/PPT1/MED13L/AMACR/HLTF/SLC11A1/MARCO/CCDC88C/CHDH/SERPINB5/JPH4/TP53INP2/CPPED1/FOXO6/PLIN2/CDKN2B/NOP53/MMP17/ALG1L/EFNA3/FABP5/ADCY1/CHMP4C/AEBP1/GLIPR1/DDR2/PIK3R1/GPRC5B/FN1/PECR/TNFAIP8L3/STAT1/A2M/PLEKHA2/MAPK4/HTRA1/DUSP23/AHCYL2/NR2F2/GPIHBP1/EGLN3/RNASE1/SEPHS2/SLC28A1/CDO1/MMP16/FOXO1/LYVE1/TMTC1/PIP4K2A/CCNA1/DMGDH/EFNB2/LPIN3/MUC13/HEG1/MMP28/POLR2L/SOX12/SDF2L1/PSAT1/EYA2/RDH11/WAS/CD74/DPEP1/CYP24A1/CLCA4/ITPKC/HSD17B14/RAD54L/EGR2/CIT/LILRB2/PRR7/CST7/LIPE/SLC1A3/CEACAM1/SAMHD1/TOX3/PLPP4/HP/MAGI2/ALKAL2/SERPINA11/RPS19/C1QL4/DLC1/ADAM15/CCL5/VCAM1/SLAMF6/PHLDA1/SSBP2/MCM10/ACTN1/HMMR/FAM20A/ITPKA/RPLP1/PLCB2/STRA6/CNTN1/PACSIN3/LARGE2/P3H4/SERPINB4/MGST2/GSTA4/IRF7/INPP5J/CYP2D6/TIMP3/CISD3/RPL36/GLYCTK/GAS1/SOX15/LAMP3/ORC6/LXN/ITM2A/RAPGEF3/IER2/PIK3R3/CDC20/PRDX1/LIMK2/QPRT/CST3/AHCY/HOMER2/HOXB8/RCN1/KITLG/LTBP1/CX3CL1/TMEM132A/HAVCR2/CASD1/ADM2/SLC27A6/HOGA1/CDKN2A/ABCA7/ERBB3/DDX39B/BBC3/STARD10/TRIP13/VASH1/LMCD1/HGF/WWTR1/SNAI2/CAPN1/BLVRA/CREB3L4/DTL/PKDCC/SLC5A8/MMP2/WNT11/ADAMTS2/BARX1/GGT7/SFTPA1/P4HA1/F12/ACADS/SRGN/IDO1/CHST3/SKP2/BHMT/PDGFB/HOXA9/NLRP1/ADCYAP1R1/FBLN1/SH2B3/DUOX1/TBX1/NKX2-1/SPR/REG1A/KLF11/PER3/IGFBP4/ABHD6/PNMT/ERBB2/APBB2/ZNF750/CD24/PYCARD/WFDC2/E2F1/DECR2/CYTL1/NRBP2/AUTS2/GDPD5/CALCRL/HIPK2/NEFL/MEG3/REPIN1/SOX18/MEIS3P1/FZD2/MAGED1/GADD45GIP1/BST2/DEPTOR/ZBED6/NTRK2/SHANK3/MICAL2/BHMT2/KL/ARTN/SHC1/PPP1R35/BACE2/TONSL/ZBTB7B/CRIM1/NYNRIN/MAPT/FOLH1/SORBS3/CLU/EPCAM/AGR2/S100A8/PKLR/MIOX/NFE2L3/CRLF1/NFAM1/ADCY2/FAP/ANGPT2/FGFR1/TGFB2/ESR1/SDSL/DUSP6/PEA15/STAP2/MLF1/GAL3ST1/GOLM1/SDS/HNF1A/KLF2/CD3D/CCL3/DGKA/SNCAIP/MYLK/HMG20B/HCK/PPP1R16B/LAMA1/SERPINA1/STS/TBL1X/CAPNS2/UBE2QL1/CREBL2/ALPK3/MACC1/OAS2/DOK7/BCL2L10/SLC9A3R1/GPNMB/GATA4/GRB7/CLEC3B/SPRR1B/SPRR2E/LMO3/DKK3/B4GALT1/NOX4/SHC3/NAPRT/DPYS/F11R/CDKN2C/AKAP12/FKBP9/ACSS2/NUDT10/CKMT2/RAMP2/INHBA/GGCT/SOX8/FOXRED2/SULT1C2/CSF2RA/BAZ1A/STK39/SRCIN1/LMBRD1/NRIP1/ACTN4/BATF/AFDN/APOC1/LDLR/ARHGEF6/FZD7/FOXA1/BBOX1/INMT/CDC45/JADE1/ADA2/ACTN2/EDN1/SPON1/RNU4ATAC/GLI3/CDCA7L/SHH/CDON/SBNO2/OAT/ADH1C/EXT1/CCR5/AZGP1/HK3/RECQL4/TESMIN/ALDH3B2/SLC7A11/FOXA2/STK10/MGAT4A/TCF3/UCA1/IL24/FAH/SALL1/FAM83D/MAZ/MAMLD1/DUSP1/HELLS/HAP1/TGFBI/PTPRM/PRRX2/ARHGEF5/CP/ALDH3B1/CROT/ACHE/LPCAT2/ETV4/WSB1/ACSM2A/TMPRSS2/ADRA2C/TSPYL2/MMD/ALDH2/CYP4F11/ATP6V1B1/EPAS1/EFEMP1/IL6/SKIL/CEMIP2/GALNT11/CTSL/TSPAN8/IDUA/HMGCR/PRLR/ST8SIA4/GTF2I/RPL36A/TTLL12/RASD2/HACD1/RNF157/TIPARP/CPA3/CCR1/GPR183/RNASE6/PGM2/ECSCR/GBA3/CHI3L2/FAR2/EZR/CLSPN/DPYSL2/ZDHHC9/DBP/WDHD1/PLA2G4C/PLPPR2/BCAT2/SPRY4/C17orf97/P4HA2/CRMP1/SPEG/TFRC/ALDH3A2/SIX2/ZFP36L1/PDE6G/PMEL/CDA/SLC45A3/SNRPGP15/MTCO2P12/CD6/SFTA3/LHX2/GPER1/DUSP10/HEY1/CTSB/LCP2/CELF2/LIMA1/RHBDL1/CRYM/RBBP8/LIPG/SMAD7/CTSH/ACACA/GADD45G/MTURN/TSPYL5/GNL3L/PLVAP/YBX2/ITGA3/PRSS21/DLX6/AMDHD1/ASCL1/MRPL12/MT3/ORC1/RFTN1/KHDRBS3/FMO5/NR0B2/MCCC2/CHSY1/AQP1/CHCHD10/MYRF/SPDEF/ADGRB1/C3/IL18/UBA7/NOCT/PLPPR4/FAAH/SHMT2/FBXL6/SATB1/SLC2A1/FES/KPNA2/LMNA/SIAH2/BGN/PTH1R/FBXO44/PHLDA2/NKD2/TCEA3/RNU4-2/RNU4-1/MYH9/NTHL1"
"GO:1901049","GO:1901049","atropine metabolic process",0,"0/1080",""
"GO:1901275","GO:1901275","tartrate metabolic process",0,"0/1080",""
"GO:1901286","GO:1901286","iron-sulfur-molybdenum cofactor metabolic process",0,"0/1080",""
"GO:1901902","GO:1901902","tyrocidine metabolic process",0,"0/1080",""
"GO:1902421","GO:1902421","hydrogen metabolic process",0,"0/1080",""
"GO:1990845","GO:1990845","adaptive thermogenesis",13,"13/1080","ARRDC3/FABP5/UCP2/ABHD6/ZBTB7B/TRPV2/ACHE/EPAS1/NPR3/PRLR/GADD45G/YBX2/IL18"
"GO:0043610","GO:0043610","regulation of carbohydrate utilization",0,"0/1080",""
"GO:0000075","GO:0000075","cell cycle checkpoint",17,"17/1080","TGFB1/PLK2/MUC1/CDKN2B/NOP53/CHMP4C/CDC20/DDX39B/TRIP13/DTL/E2F1/PEA15/ZWINT/CDC45/DUSP1/CLSPN/ORC1"
"GO:0000920","GO:0000920","septum digestion after cytokinesis",0,"0/1080",""
"GO:0001775","GO:0001775","cell activation",137,"137/1080","CTSA/CNN2/IGHV3-13/CD200/TGFB1/AHR/S100A7/IGF2/DNASE1L3/SLAMF8/CD7/CD151/PTPRB/PLAU/SLC11A1/CDH17/CPPED1/FABP5/GLIPR1/PIK3R1/FN1/ITPR1/EFNB2/CD93/MILR1/SOX12/WAS/IGHV3-11/CD74/IGHV3-7/FTL/LILRB2/PRR7/SYNGR1/CST7/CEACAM1/HP/CCL5/ITGAL/VCAM1/SLAMF6/IGHV1-18/OSCAR/GNA14/SOX15/ITM2A/PRDX1/CST3/CX3CL1/HAVCR2/F2RL3/HAVCR1/CD79A/IGHV6-1/IGHV2-5/IGHV3-15/CAPN1/IDO1/PDGFB/HOXA9/SH2B3/EFNB3/DOCK10/ERBB2/CD24/PYCARD/HLA-DMB/BST2/BACE2/ZBTB7B/MAPT/LAT2/CLU/S100A8/NFAM1/GPR137B/CD3D/CCL3/DGKA/SERPINA1/GPNMB/PPBP/HLA-H/IGHV4-59/B4GALT1/CEACAM6/NAPRT/CD1D/F11R/IL13RA2/AKAP12/INHBA/BATF/LDLR/FZD7/PLEKHO2/UNC13D/ADA2/EDN1/GLI3/CD53/SHH/SBNO2/NBEAL2/HK3/CD3G/SLC7A11/STK10/TCF3/IGHV3-21/IGHV1-24/HELLS/ALDH3B1/ADRA2C/IL6/CTSL/GPR183/PGM2/TFRC/ZFP36L1/CDA/CD6/IGHV1-3/COL1A2/GPER1/DUSP10/CTSB/LCP2/SMAD7/CTSH/C3/IL18/SATB1/FES/TNFSF9/IQGAP2/MYH9"
"GO:0001906","GO:0001906","cell killing",18,"18/1080","DNASE1L3/SH2D1A/CEACAM1/RPS19/SLAMF6/SERPINB4/CD1E/PRDX1/HAVCR2/HLA-H/CD1D/UNC13D/LYST/AZGP1/CD1A/CTSH/C3/IL18"
"GO:0006276","GO:0006276","plasmid maintenance",0,"0/1080",""
"GO:0006457","GO:0006457","protein folding",8,"8/1080","CD74/HSPA7/CLU/PDIA5/FKBP9/GNAO1/GNAZ/GNAI1"
"GO:0006903","GO:0006903","vesicle targeting",2,"2/1080","SEC24D/SERPINA1"
"GO:0006928","GO:0006928","movement of cell or subcellular component",186,"186/1080","CCL26/IGHV3-13/CD200/MAP2/TNS1/SNTA1/JAG1/VLDLR/ARC/TGFB1/CXCL17/S100A7/PLK2/VTN/CCL11/IGFBP5/CLIC4/SPRED1/AMOTL1/PLA2G1B/SLAMF8/DYNC1I1/FGFR4/DCLK1/CD151/THBS4/PLAU/CCDC88C/EFNA3/DDR2/PIK3R1/FN1/NR2F2/KIF5C/EFNB2/MMP28/SLC12A2/WAS/RUFY3/IGHV3-11/CD74/IGHV3-7/DPEP1/EGR2/CEACAM1/MAGI2/S100A14/RPS19/DLC1/ADAM15/CCL5/ITGAL/VCAM1/ACTN1/LRRC15/KCNE3/KIF5A/LRRC6/SLC7A8/IER2/PIK3R3/LGR6/TJP1/LAMC3/KITLG/CX3CL1/ERBB3/MYH14/VASH1/HGF/IGHV2-5/SNAI2/WNT11/PDGFB/FBLN1/DUOX1/TBX1/NKX2-1/SEMA6D/EFNB3/DOCK10/ABHD6/ERBB2/APBB2/TNFRSF12A/CD24/PYCARD/IGKV1-39/AUTS2/NEFL/SOX18/MCU/BST2/ATP1A2/NTRK2/SHANK3/ARTN/SHC1/MAPT/EPCAM/S100A8/FAP/ANGPT2/FGFR1/TGFB2/VPREB3/CCL3/MYLK/HCK/LAMA1/SLC9A3R1/GPNMB/GATA4/ITGA11/MIEN1/GRB7/PPBP/IGHV4-59/DSG2/B4GALT1/NOX4/CEACAM6/SHC3/F11R/ACAP3/AKAP12/SOX8/STK39/SRCIN1/CXCL13/ACTN4/AFDN/ACTN2/EDN1/GLI3/LYST/SHH/NTN1/EXT1/CCR5/POSTN/SLC7A11/TREM1/STK10/IGSF8/IL24/FAM83D/MAZ/DUSP1/HAP1/PTPRM/ARHGEF5/AQP4/KIF23/IL6/BICDL1/IGKV1-16/KIF15/CCR1/GPR183/EZR/DPYSL2/ITGBL1/NDE1/CRMP1/SIX2/LHX2/COL1A2/GPER1/DUSP10/LIMA1/BCAR1/SMAD7/CTSH/CDH4/PLVAP/ITGA3/ASCL1/MAP1B/ADGRB1/GPM6A/FES/DIXDC1/LMNA/PHLDA2/MYH9"
"GO:0006949","GO:0006949","syncytium formation",6,"6/1080","RAPGEF3/CD53/CDON/SBNO2/ADGRB1/MYH9"
"GO:0007017","GO:0007017","microtubule-based process",42,"42/1080","MAP2/PLK2/DYNC1I1/CNP/STIL/PHLDB1/CCDC88C/CENPW/CHMP4C/GAS2L3/KIF5C/TACC3/INPP5J/KIF5A/LRRC6/CDC20/LIMK2/PARD6G/CCDC69/ERBB2/NEFL/MAPT/CALML3/GOLGA8B/SLC9A3R1/LLGL1/HAP1/AQP4/KIF23/BICDL1/GNAI1/KIF15/EZR/NDE1/CRMP1/SAC3D1/TUBA1B/MAP1B/FES/DIXDC1/LMNA/MYH9"
"GO:0007034","GO:0007034","vacuolar transport",5,"5/1080","CHMP4C/CLU/AP1G2/LYST/RNF157"
"GO:0007049","GO:0007049","cell cycle",96,"96/1080","TP73/TGFB1/GSPT2/AHR/PLK2/IGF2/FBXL7/MUC1/UBE2E2/CCNG1/RAB11FIP4/STIL/CENPW/CDKN2B/NOP53/CHMP4C/MAPK4/NR2F2/CCNA1/TACC3/RAD54L/CIT/BRINP1/MAGI2/PHLDA1/MCM10/HMMR/P3H4/GAS1/SOX15/ORC6/CDC20/LIMK2/PARD6G/CDKN2A/DDX39B/CCDC69/TRIP13/VASH1/HGF/DTL/SKP2/PDGFB/KLF11/APBB2/E2F1/GDPD5/HIPK2/GADD45GIP1/FAP/FGFR1/TGFB2/PEA15/MLF1/HMG20B/GOLGA8B/CREBL2/SLC9A3R1/GPNMB/CDKN2C/ZWINT/LLGL1/INHBA/FOXA1/CDC45/JADE1/EDN1/STK10/FAM83D/DUSP1/HELLS/TSPYL2/KIF23/SKIL/GNAI1/SMC4/TTLL12/KIF15/EZR/CLSPN/WDHD1/NDE1/ZFP36L1/GPER1/RBBP8/SAC3D1/GADD45G/ASCL1/ORC1/TUBA1B/HJURP/FBXL6/FES/LMNA/SIAH2/MYH9"
"GO:0007059","GO:0007059","chromosome segregation",13,"13/1080","CENPW/CHMP4C/TACC3/P3H4/CDC20/TRIP13/ZWINT/FAM83D/DUSP1/KIF23/SMC4/NDE1/HJURP"
"GO:0007154","GO:0007154","cell communication",453,"453/1080","IKBKE/CCL26/CNN2/TRIB2/IL20RA/IGHV3-13/KDELR3/ITGA8/TP73/JAG1/VLDLR/ARC/TGFB1/CXCL17/FPR3/AHR/S100A7/LGR5/PLK2/IGF2/VTN/CCL11/GLS/IGFBP5/UACA/SPRED1/AMOTL1/PMAIP1/MUC1/DLK1/PLA2G1B/RAB39B/DCTPP1/RHBDF2/GNG4/FREM2/FGFR4/SPART/DCLK1/CD7/CNP/KCNIP2/ARRDC3/FAM20C/THBS4/CDH6/SH3BP5/PLAU/PPT1/STIL/MARCO/CCDC88C/SYT13/JPH4/CDH17/FOXO6/CDKN2B/EPOR/NOP53/EFNA3/FABP5/ADCY1/DDR2/PIK3R1/OSMR/GPRC5B/FN1/TNFAIP8L3/SH2D1A/STAT1/A2M/MAPK4/HTRA1/NR2F2/WIF1/LY6E/FOXO1/PIP4K2A/ITPR1/EFNB2/MUC13/HEG1/MILR1/POLR2L/SLC12A2/EYA2/RHOBTB1/WAS/IGHV3-11/CD74/IGHV3-7/CYP24A1/EGR2/CIT/RASSF8/LILRB2/PRR7/SYNGR1/SLC1A3/CEACAM1/SAMHD1/PLPP4/FCGR3A/MAGI2/ALKAL2/BCAM/S100A14/RPS19/C1QL4/DLC1/ADAM15/PREX2/CCL5/ITGAL/VCAM1/OXER1/PEG10/ITPKA/PLCB2/CNTN1/IGHV1-18/OSCAR/STAC3/IRF7/TIMP3/TRAC/CLIC2/GNA14/KIF5A/GAS1/AMPH/RAPGEF3/MYZAP/MTRNR2L1/PIK3R3/CDC20/LGR6/PRDX1/TJP1/HOMER2/PTGER3/KITLG/LTBP1/CX3CL1/RASL10B/HAVCR2/F2RL3/ADM2/LMNB1/SLC12A7/ARHGDIG/CDKN2A/ABCA7/ERBB3/LPAR2/RASSF10/FAM53B/COL4A1/CD79A/RTN4RL2/SIGLEC8/BBC3/MYH14/STARD10/LMCD1/HGF/IGHV6-1/WWTR1/IGHV2-5/IGHV3-15/SNAI2/CAPN1/CREB3L4/TNFRSF11B/DTL/TRBV7-9/MMP2/WNT11/TMEM204/KREMEN2/BARX1/IL13RA1/SFTPA1/BICC1/SRGN/SKP2/PDGFB/ADCYAP1R1/FBLN1/SH2B3/DUOX1/TBX1/NKX2-1/REG1A/SEMA6D/EFNB3/P2RY2/DOCK10/TNFRSF17/IGFBP4/ABHD6/ERBB2/IL17RE/APBB2/TNFRSF12A/CD24/PYCARD/ZNF106/E2F1/IGKV1-39/CYTL1/NRBP2/AUTS2/MTSS1/PAQR8/GDPD5/CALCRL/HIPK2/NEFL/ADGRL1/FZD2/LYNX1/MAGED1/MCU/BST2/DEPTOR/TRBV20-1/ATP1A2/NTRK2/SHANK3/PDE6B/KL/ARTN/SHC1/ZBTB7B/CRIM1/FAM3D/APLP1/MAPT/LAT2/SUSD5/SORBS3/CLU/EPCAM/AGR2/S100A8/ARHGAP6/CRLF1/NFAM1/ADCY2/ANGPT2/TMEM101/FGFR1/GPR137B/TGFB2/ESR1/DUSP6/PEA15/STAP2/CALML3/HNF1A/PCDHB5/KLF2/CD3D/CCL3/DGKA/PDIA5/SNCAIP/METRN/HCK/PPP1R16B/LAMA1/TBL1X/TAX1BP3/CREBL2/MACC1/OAS2/BCL2L10/SLC9A3R1/GPNMB/FLNB/GATA4/ITGA11/STAC2/GRB7/GPR176/PPBP/HLA-H/IGHV4-59/LMO3/DKK3/DSG2/NOX4/CEACAM6/SHC3/F11R/IL13RA2/LLGL1/AKAP12/RAMP2/INHBA/GGCT/SOX8/CSF2RA/STK39/PXK/CXCL13/ACTN4/BATF/AFDN/ARHGEF6/FZD7/FOXA1/JADE1/ADA2/ACTN2/EDN1/GLI3/RASSF3/CD53/ANXA9/SHH/CDON/NTN1/LDOC1/EXT1/CCR5/POSTN/P2RY13/GPR158/CD3G/SLC7A11/FOXA2/TREM1/IL24/HCAR1/SALL1/FAM83D/MAZ/PLEKHB1/NCDN/IGHV3-21/IGHV1-24/DUSP1/HAP1/PTPRM/ARHGEF5/ACHE/GNAO1/WSB1/PMP22/ADAP2/ADRA2C/TSPYL2/RAPGEF5/ATP6V1B1/EPAS1/EFEMP1/IL6/SKIL/GALNT11/GNAZ/CTSL/GNAI1/HMGCR/NPR3/PRLR/FGD3/RHEX/IGKV1-16/TTLL12/RASD2/RASL10A/ARHGAP39/RNF157/SECTM1/TIPARP/CCR1/GPR183/EZR/DPYSL2/ITGBL1/CTNND1/PLA2G4C/S100A4/GJB5/TMEM198/PLPPR2/FAM83E/SPRY4/LIMS2/EVC/TFRC/KCNS3/ZFP36L1/DLGAP1/PDE6G/CDA/CD6/IGHV1-3/COL1A2/GPER1/DUSP10/HEY1/CTSB/ADGRF4/LCP2/BCAR1/RHBDL1/RBBP8/SYT17/SMAD7/CTSH/MAP1LC3A/GADD45G/MTURN/TSPYL5/PLVAP/ITGA3/GBP2/ASCL1/MT3/EPS8L1/RFTN1/MAP1B/NR0B2/CHSY1/AQP1/CHCHD10/GPR162/SCGB2A1/ADGRB1/C3/PTGER2/IL18/PLPPR4/NXPH3/SLC2A1/FES/DIXDC1/KPNA2/TNFSF9/LMNA/SIAH2/PTH1R/PHLDA2/NTS/NAPB/IQGAP2/NKD2/BIK/MYH9/NCF4"
"GO:0007155","GO:0007155","cell adhesion",137,"137/1080","CD200/ITGA8/JAG1/TGFB1/CD96/IGF2/VTN/CCL11/MUC1/FREM2/ADAM19/CD151/THBS4/CDH6/PLAU/CDH17/DDR2/PIK3R1/HAPLN1/FN1/PLEKHA2/LYVE1/EFNB2/CD93/MILR1/SOX12/CD74/LILRB2/CCDC80/CEACAM1/BCAM/DLC1/ADAM15/CCL5/ITGAL/VCAM1/ACTN1/CNTN1/LSAMP/TJP1/LAMC3/KITLG/CX3CL1/HAVCR2/ARHGDIG/CDKN2A/ERBB3/ICAM5/SIGLEC8/SNAI2/EPDR1/IDO1/FBLN1/SH2B3/EFNB3/GPM6B/ERBB2/TNFRSF12A/CD24/PYCARD/HLA-DMB/MTSS1/ADGRL1/SHC1/ZBTB7B/APLP1/SUSD5/SORBS3/EPCAM/AGR2/S100A8/ARHGAP6/FAP/ANGPT2/TGFB2/CADM3/SGCE/PCDHB5/HCK/LAMA1/GPNMB/ITGA11/DSG2/B4GALT1/CEACAM6/CD1D/F11R/TJP3/SRCIN1/CXCL13/ACTN4/AFDN/FZD7/FOXA1/UNC13D/ACTN2/SPON1/GLI3/ANXA9/SHH/CDON/NTN1/COL26A1/AZGP1/POSTN/SLC7A11/FOXA2/STK10/PIEZO1/DUSP1/TGFBI/PTPRM/ACHE/IL6/PRLR/CCR1/EZR/ITGBL1/CTNND1/LIMS2/TFRC/ZFP36L1/CD6/DUSP10/BCAR1/SMAD7/CDH4/ITGA3/SSPN/NINJ1/ADGRB1/IL18/FES/TNFSF9/AMIGO1/CERCAM/MYH9"
"GO:0007163","GO:0007163","establishment or maintenance of cell polarity",18,"18/1080","MAP2/CLIC4/AMOTL1/RHOBTB1/RUFY3/PARD6G/WNT11/LAMA1/SLC9A3R1/LLGL1/SHH/CD3G/NDE1/LHX2/MAP1B/AQP1/LMNA/MYH9"
"GO:0007165","GO:0007165","signal transduction",421,"421/1080","IKBKE/CCL26/CNN2/TRIB2/IL20RA/IGHV3-13/KDELR3/ITGA8/TP73/JAG1/VLDLR/ARC/TGFB1/CXCL17/FPR3/AHR/S100A7/LGR5/PLK2/IGF2/VTN/CCL11/IGFBP5/UACA/SPRED1/AMOTL1/PMAIP1/MUC1/DLK1/PLA2G1B/RAB39B/RHBDF2/GNG4/FGFR4/SPART/DCLK1/CD7/KCNIP2/ARRDC3/FAM20C/THBS4/CDH6/SH3BP5/PLAU/STIL/MARCO/CCDC88C/JPH4/CDH17/FOXO6/CDKN2B/EPOR/NOP53/EFNA3/FABP5/ADCY1/DDR2/PIK3R1/OSMR/GPRC5B/FN1/TNFAIP8L3/SH2D1A/STAT1/A2M/MAPK4/HTRA1/NR2F2/WIF1/LY6E/FOXO1/PIP4K2A/ITPR1/EFNB2/MUC13/HEG1/MILR1/POLR2L/SLC12A2/EYA2/RHOBTB1/WAS/IGHV3-11/CD74/IGHV3-7/CYP24A1/CIT/RASSF8/LILRB2/PRR7/CEACAM1/SAMHD1/PLPP4/FCGR3A/MAGI2/ALKAL2/BCAM/S100A14/RPS19/C1QL4/DLC1/ADAM15/PREX2/CCL5/ITGAL/VCAM1/OXER1/PEG10/ITPKA/PLCB2/CNTN1/IGHV1-18/OSCAR/STAC3/IRF7/TIMP3/TRAC/CLIC2/GNA14/GAS1/RAPGEF3/MYZAP/MTRNR2L1/PIK3R3/LGR6/PRDX1/TJP1/HOMER2/PTGER3/KITLG/LTBP1/CX3CL1/RASL10B/HAVCR2/F2RL3/ADM2/LMNB1/ARHGDIG/CDKN2A/ABCA7/ERBB3/LPAR2/RASSF10/FAM53B/COL4A1/CD79A/RTN4RL2/SIGLEC8/BBC3/STARD10/LMCD1/HGF/IGHV6-1/WWTR1/IGHV2-5/IGHV3-15/SNAI2/CAPN1/CREB3L4/TNFRSF11B/DTL/TRBV7-9/MMP2/WNT11/TMEM204/KREMEN2/BARX1/IL13RA1/SFTPA1/BICC1/SRGN/SKP2/PDGFB/ADCYAP1R1/FBLN1/SH2B3/DUOX1/TBX1/NKX2-1/REG1A/SEMA6D/EFNB3/P2RY2/DOCK10/TNFRSF17/IGFBP4/ABHD6/ERBB2/IL17RE/APBB2/TNFRSF12A/CD24/PYCARD/ZNF106/E2F1/IGKV1-39/CYTL1/NRBP2/AUTS2/MTSS1/PAQR8/GDPD5/CALCRL/HIPK2/NEFL/ADGRL1/FZD2/LYNX1/MAGED1/MCU/BST2/DEPTOR/TRBV20-1/ATP1A2/NTRK2/SHANK3/PDE6B/KL/ARTN/SHC1/ZBTB7B/CRIM1/FAM3D/APLP1/MAPT/LAT2/SUSD5/SORBS3/CLU/EPCAM/AGR2/S100A8/ARHGAP6/CRLF1/NFAM1/ADCY2/ANGPT2/TMEM101/FGFR1/GPR137B/TGFB2/ESR1/DUSP6/PEA15/STAP2/CALML3/KLF2/CD3D/CCL3/DGKA/PDIA5/METRN/HCK/PPP1R16B/LAMA1/TBL1X/TAX1BP3/CREBL2/MACC1/OAS2/BCL2L10/SLC9A3R1/GPNMB/FLNB/GATA4/ITGA11/STAC2/GRB7/GPR176/PPBP/HLA-H/IGHV4-59/LMO3/DKK3/NOX4/CEACAM6/SHC3/F11R/IL13RA2/LLGL1/AKAP12/RAMP2/INHBA/GGCT/SOX8/CSF2RA/STK39/CXCL13/ACTN4/BATF/AFDN/ARHGEF6/FZD7/FOXA1/JADE1/ADA2/ACTN2/EDN1/GLI3/RASSF3/CD53/SHH/CDON/NTN1/LDOC1/EXT1/CCR5/POSTN/P2RY13/GPR158/CD3G/TREM1/IL24/HCAR1/SALL1/FAM83D/MAZ/PLEKHB1/IGHV3-21/IGHV1-24/DUSP1/HAP1/PTPRM/ARHGEF5/GNAO1/WSB1/ADAP2/ADRA2C/TSPYL2/RAPGEF5/ATP6V1B1/EPAS1/EFEMP1/IL6/SKIL/GALNT11/GNAZ/CTSL/GNAI1/HMGCR/NPR3/PRLR/FGD3/RHEX/IGKV1-16/TTLL12/RASD2/RASL10A/ARHGAP39/RNF157/SECTM1/TIPARP/CCR1/GPR183/EZR/DPYSL2/ITGBL1/CTNND1/PLA2G4C/S100A4/TMEM198/PLPPR2/FAM83E/SPRY4/LIMS2/EVC/TFRC/ZFP36L1/DLGAP1/PDE6G/CDA/CD6/IGHV1-3/COL1A2/GPER1/DUSP10/HEY1/CTSB/ADGRF4/LCP2/BCAR1/RHBDL1/RBBP8/SMAD7/CTSH/GADD45G/MTURN/TSPYL5/PLVAP/ITGA3/GBP2/ASCL1/MT3/EPS8L1/RFTN1/NR0B2/CHSY1/AQP1/CHCHD10/GPR162/SCGB2A1/ADGRB1/C3/PTGER2/IL18/PLPPR4/NXPH3/FES/DIXDC1/KPNA2/TNFSF9/LMNA/SIAH2/PTH1R/PHLDA2/NTS/IQGAP2/NKD2/BIK/MYH9/NCF4"
"GO:0007272","GO:0007272","ensheathment of neurons",13,"13/1080","XK/EGR2/CST7/HGF/ERBB2/NTRK2/CLU/GAL3ST1/PMP22/MAL2/MYRF/AMIGO1/BCAS1"
"GO:0008037","GO:0008037","cell recognition",18,"18/1080","IGHV3-13/IGHV3-11/IGHV3-7/IGHV1-18/HAVCR2/IGHV6-1/IGHV2-5/IGHV3-15/EFNB3/LY6K/IGHV4-59/B4GALT1/IGHV3-21/IGHV1-24/CD6/IGHV1-3/ADGRB1/AMIGO1"
