"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0042113","GO:0042113","B cell activation","51/1486","328/18866",2.16882094858273e-06,0.000162800598127588,0.00012477305943061,"IGHV3-35/IGHV3-21/IGHV3-11/IGHV1-45/IGHV4-39/IGHV2-5/IGHV3-13/CD74/IGHV3-72/SWAP70/IGHV3-15/IGHV3-48/IGHV3-7/LRRC8A/PELI1/IGHV5-51/IGHV3-33/JAK3/BST2/BST1/IGHV2-26/IGHV3-20/CD79B/SLAMF8/IGHV1-3/IGHV4-34/IGHV3-23/IGHV4-28/BLNK/DLL1/BATF/IGHV3-66/NFAM1/IGHV1-18/IGHV3-49/IGHV1-58/MEF2C/CMTM7/INHA/IGHV1-24/CDH17/PKN1/MAD2L2/IGHV3-53/IL11/PTPRC/PIK3R1/IGHV4-61/IGHV1-69/PTPN6/ZFP36L1",51
"GO:0001909","GO:0001909","leukocyte mediated cytotoxicity","24/1486","108/18866",2.72291590107374e-06,0.00020180598228844,0.000154667428198233,"CTSC/SERPINB4/F2/VAV1/NOS2/HLA-A/CEACAM1/HLA-H/LYST/CTSG/SLAMF6/AZGP1/DNASE1L3/HAVCR2/TUBB/GZMB/PVR/SH2D1A/PTPRC/CD1D/PTPN6/IL18/PRF1/CD1A",24
"GO:0032970","GO:0032970","regulation of actin filament-based process","59/1486","405/18866",3.10557768467081e-06,0.00022592552684589,0.000173153044351482,"F11R/BIN1/IQGAP2/CARMIL1/SHANK3/SWAP70/CDC42EP1/ATP1A2/CXCL12/TACSTD2/DSTN/CSF1R/CCL11/PAM/RAC2/EFNA5/BST2/BST1/BAIAP2L2/JUP/SVIL/SCIN/CCL26/DLC1/JAM3/SORBS3/IQGAP3/GJA5/DSP/PLN/MEF2C/BAIAP2L1/LIMA1/TJP1/CTNNA2/ARHGDIB/HCLS1/TRPM4/VANGL2/ARHGEF5/KCNJ2/MYH9/PDGFA/FES/STMN1/ARPC1B/PIK3R1/VIL1/ASAP3/S1PR1/TRPM2/PDGFRA/ECT2/BAIAP2/PHPT1/CX3CL1/KANK1/RAPGEF3/SMAD3",59
"GO:0050808","GO:0050808","synapse organization","62/1486","433/18866",3.12552821084835e-06,0.00022592552684589,0.000173153044351482,"LRRN1/ELFN1/NTRK2/SHANK3/HSPA8/CEL/EPHB3/EFNA5/NRXN2/PCDHB16/UNC13B/ZDHHC2/SLC7A11/DLG5/SEMA4A/GAP43/CACNA2D2/TIAM1/SIX4/NTN1/EPHA7/OPHN1/SPOCK2/DOK7/LAMB2/GLRB/TREM2/TANC2/CAST/SRPX2/C5AR1/CLSTN3/LZTS3/RAB39B/MEF2C/EPHA4/SYN1/LRFN4/FLRT3/CTNNA2/MYO5A/RAB3A/TUBB/NLGN3/WNT5A/PCDH17/EPHB2/NEFL/ARC/OBSL1/ERBB2/IL1RAP/KIF1A/ADGRF1/ABHD17C/PDZRN3/ACHE/BAIAP2/MAGI2/DNER/CX3CL1/PTPRD",62
"GO:0006631","GO:0006631","fatty acid metabolic process","58/1486","396/18866",3.16700293615551e-06,0.000226131734038909,0.000173311084940063,"MSMO1/CYP24A1/ABCD1/CD74/CEL/PAM/PLA2G1B/PTGS1/ECI2/TYRP1/AMACR/SOX9/ACADSB/HACD1/LIPC/CD36/DEGS1/AKR1C3/ECHDC2/CRAT/CEACAM1/ACSL3/DECR2/PON2/EPHX1/CYP4F11/ACOT7/ACACA/PTGES/IL1B/ACSL5/LYPLA1/PPARG/MYO5A/PON3/ELOVL4/PPARGC1A/FABP5/PTGR1/LIPG/LIPE/AOAH/PLP1/CYP2B6/ANXA1/PLA2G4C/CNR1/SCD/PHYH/PTGDS/SLC45A3/CPT1A/PTGS2/SREBF1/ACOX2/APOC1/GSTM1/ACSF2",58
"GO:0061448","GO:0061448","connective tissue development","43/1486","262/18866",3.27688209069743e-06,0.000231158369169078,0.000177163580883236,"GNAS/PTHLH/CSF1/CYTL1/PKDCC/SOX9/SNORC/CHSY1/SNAI2/SLC39A14/BMP4/SCIN/RUNX3/TRPS1/BGN/HIF1A/ZBTB16/TIMP1/FOXD1/ITGB8/CHADL/CD44/MEF2C/IL6R/COMP/WNT5A/LUM/TRPM4/PPARGC1A/CHRDL2/HYAL1/COL11A2/LOXL2/SMAD7/ACTA2/MATN3/BMP2/PTH1R/CREB3L2/ID4/SMAD3/FGF18/PRRX1",43
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","26/1486","124/18866",3.37108529262108e-06,0.000234972671289243,0.000180086924842652,"STK39/CD74/SWAP70/CXCL13/CXCL12/CSF1/CSF1R/RAC2/BST1/CCR1/SLAMF8/CXCL17/JAM3/MCU/CCL3/C5AR1/DPP4/S100A14/VEGFB/IL6R/S100A7/WNT5A/NBL1/C3AR1/CXCL14/RIPOR2",26
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","32/1486","171/18866",3.60004240799446e-06,0.000247979391750677,0.000190055489600996,"TP63/CD24/F11R/SPRED1/SOX9/BMP4/SFN/CEACAM1/DLL1/ERRFI1/CDH5/SULT2B1/LIF/ESRP1/IL1B/PROM1/ASCL1/CLDN5/ETV4/GATA3/YAP1/CITED1/TBX3/HES1/WWTR1/OVOL2/PAX8/PRKX/VDR/ZFP36L1/REG3A/PROC",32
"GO:0001823","GO:0001823","mesonephros development","23/1486","103/18866",4.00150127361288e-06,0.000272427790197714,0.000208793144790841,"TACSTD2/EYA1/PKD2/SOX9/WNT6/BMP4/SIX4/ARG2/ZBTB16/FOXD1/SDC1/GATA3/CITED1/TCF21/HES1/SMAD7/BMP2/PAX8/REN/GDF11/PBX1/SMAD3/FGFR2",23
"GO:0090183","GO:0090183","regulation of kidney development","16/1486","56/18866",4.08527530638495e-06,0.000274934332400964,0.00021071420001354,"CD24/TACSTD2/SOX9/BMP4/SIX4/LIF/FOXD1/PROM1/IL6R/GATA3/YAP1/CITED1/PDGFA/WWTR1/PAX8/PRKX",16
"GO:0007162","GO:0007162","negative regulation of cell adhesion","47/1486","301/18866",4.77399847431295e-06,0.000317633648489799,0.000243439659043016,"VSIR/ACTN4/CD74/CDKN2A/SWAP70/CXCL12/TACSTD2/HLA-DRB1/SPN/PELI1/EFNA5/JAK3/LPXN/IL1RN/DTX1/SNAI2/BMP4/ARHGDIG/DLG5/DLC1/RUNX3/CEACAM1/ARG2/IRF1/PLXNA1/JAM3/PLXNB3/ADAMDEC1/HAVCR2/ERBB3/ARHGDIB/PODXL/KLF4/MAD2L2/ERBB2/ANXA1/SMAD7/MIR221/PTPRC/PIK3R1/BMP2/PTPN6/RIPOR2/ZBTB7B/CX3CL1/ADAM22/KANK1",47
"GO:0002687","GO:0002687","positive regulation of leukocyte migration","28/1486","142/18866",5.084819129998e-06,0.000330989464672899,0.000253675776511406,"STK39/CD74/SWAP70/CXCL13/CXCL12/CSF1/CSF1R/RAC2/SPN/PLVAP/CCR1/SELE/DOCK8/CXCL17/MCU/TREM2/CCL3/CD99L2/C5AR1/S100A14/VEGFB/IL6R/S100A7/WNT5A/C3AR1/CXCL14/RIPOR2/CX3CL1",28
"GO:2000696","GO:2000696","regulation of epithelial cell differentiation involved in kidney development","9/1486","19/18866",5.08779706585157e-06,0.000330989464672899,0.000253675776511406,"CD24/LIF/PROM1/GATA3/YAP1/CITED1/WWTR1/PAX8/PRKX",9
"GO:1902107","GO:1902107","positive regulation of leukocyte differentiation","30/1486","159/18866",6.04359244747153e-06,0.000387515617336132,0.000296998350794,"VSIR/CD83/GNAS/CD74/EVI2B/CSF1/ITPKB/HLA-DRB1/CCR1/RUNX3/ZBTB16/LIF/TREM2/PNP/CA2/IL1B/RB1/HCLS1/GATA3/ANXA1/TESC/FES/TMEM64/PTPRC/IL18/SOX12/JUN/ZBTB7B/ZFP36L1/MYB",30
"GO:0050678","GO:0050678","regulation of epithelial cell proliferation","57/1486","395/18866",6.08905837658823e-06,0.000387515617336132,0.000296998350794,"TP63/IGF2/HTRA1/CXCL12/TACSTD2/EYA1/CCL11/MTSS1/SOX9/CDK6/SNAI2/BMP4/SFN/CCL26/SIX4/RUNX3/CEACAM1/ERRFI1/ITGB3/PRKD1/IFT57/HIF1A/CPB2/PLXNB3/SERPINB5/CDKN2B/IQGAP3/DLX6/C5AR1/AREG/EDNRB/PPARG/MEF2C/CYBA/VEGFB/NUPR1/WNT5A/RB1/GATA3/PTPRN/YAP1/ERBB2/PTPRM/HPN/NR2F2/HES1/HYAL1/OVOL2/BMP2/VDR/JUN/ZFP36L1/TGFB2/REG3A/SMAD3/MIR23A/FGFR2",57
"GO:0002283","GO:0002283","neutrophil activation involved in immune response","67/1486","490/18866",6.2826020124519e-06,0.000395533707343074,0.000303143547018477,"SERPINB1/LPCAT1/TMEM63A/CTSB/IQGAP2/CTSC/HSPA8/CALML5/STOM/PPBP/PGM1/CXCL1/BST2/BST1/HK3/CD36/JUP/DEGS1/VAMP8/SERPINA1/OSCAR/CEACAM1/HLA-H/CD93/MGST1/CTSG/ARHGAP45/PNP/ALDH3B1/NFAM1/C5AR1/DNASE1L3/DSP/CD44/PGRMC1/QPCT/HEBP2/CYBA/GSDMD/PLEKHO2/RAB3A/S100A7/TUBB/ORMDL3/ADA2/FABP5/TNFAIP6/HP/CYSTM1/ATP6V0C/TTR/CD55/CRISP3/RNASET2/SLC11A1/C3AR1/PTX3/PTPRC/PKP1/CDA/STK10/PYGL/PRDX4/TRPM2/PTPN6/NBEAL2/QSOX1",67
"GO:0044282","GO:0044282","small molecule catabolic process","63/1486","452/18866",6.36318039642023e-06,0.000396344906606813,0.000303765263493163,"CYP24A1/ABCD1/AMDHD1/LYVE1/APOBEC3A/HAAO/CEL/GLYCTK/SCARB1/ECI2/PGM1/AMACR/BCAT2/ACADSB/NOS2/HK3/CYP2W1/MT3/SDSL/AKR1C3/TST/ECHDC2/GLDC/NT5E/CRAT/ARG2/PGK1/DECR2/PKLR/GAPDH/CYP4F11/PNP/ALDH3B1/SULT1A2/ALDH8A1/TYMP/CD44/RENBP/KHK/SDS/HOGA1/PON3/ADA2/FUT6/LIPE/MPST/MCCC2/SRD5A3/CEMIP/OAT/SHMT2/CNR1/HYAL1/DDO/PIPOX/AASS/PHYH/CDA/CPT1A/PFKFB2/ACOX2/APOBEC3B/PFKP",63
"GO:0050921","GO:0050921","positive regulation of chemotaxis","28/1486","144/18866",6.73024516074088e-06,0.000409464203621083,0.000313820108775527,"STK39/CD74/SWAP70/CXCL13/CXCL12/CSF1/CSF1R/RAC2/CCR1/CCL26/TIAM1/PRKD1/CXCL17/MCU/TREM2/CCL3/C5AR1/S100A14/VEGFB/IL6R/S100A7/WNT5A/C3AR1/CXCL14/S1PR1/RIPOR2/SMAD3/FGF18",28
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","16/1486","58/18866",6.74599208276594e-06,0.000409464203621083,0.000313820108775527,"GNAS/CD74/EVI2B/CSF1/HLA-DRB1/CCR1/LIF/TREM2/CA2/RB1/HCLS1/TESC/FES/TMEM64/JUN/ZFP36L1",16
"GO:0050863","GO:0050863","regulation of T cell activation","50/1486","332/18866",6.81623874538341e-06,0.000409464203621083,0.000313820108775527,"CD24/IGF2/VSIR/HLA-DMB/CD83/HHLA2/CD74/ITPKB/HLA-DRB1/RAC2/SPN/PELI1/JAK3/VAV1/DTX1/HLA-A/BMP4/DLG5/SLC7A1/RUNX3/CEACAM1/DOCK8/ARG2/IRF1/HLA-DOA/ZBTB16/PNP/IL1B/PRKCQ/DPP4/SPINK5/TCF7/HAVCR2/SIRPG/GATA3/ERBB2/ANXA1/HES1/CD55/SMAD7/PTPRC/CD1D/PIK3R1/PTPN6/IL18/RIPOR2/SOX12/ZBTB7B/MYB/HLA-DPA1",50
"GO:0009914","GO:0009914","hormone transport","49/1486","323/18866",6.85354260544255e-06,0.000409464203621083,0.000313820108775527,"NR0B2/GNAS/BAIAP3/HLA-DRB1/HNF1A/ITPR3/SYTL4/FOXA2/EFNA5/IL1RN/NOS2/ITPR1/VAMP8/CACNA2D2/TIAM1/DOC2B/FAM3D/SPP1/HIF1A/MCU/LIF/VGF/FOXD1/IL1B/DPP4/CPE/NMU/GPR27/INHA/NNAT/MYO5A/TRPM4/GATA3/PTPRN/ANXA1/TBX3/TTR/HMGN3/CNR1/IL11/ABCC2/CPT1A/SREBF1/PFKFB2/PAX8/REN/MYB/PHPT1/RAPGEF3",49
"GO:0002683","GO:0002683","negative regulation of immune system process","64/1486","463/18866",7.07483434754963e-06,0.000418415708130334,0.000320680689246189,"VSIR/CD74/HTRA1/CXCL12/SERPINB4/ITPKB/HLA-DRB1/SPN/PELI1/CD96/SOX9/JAK3/CDK6/A2M/BST2/LPXN/DTX1/HLA-A/BMP4/DLG5/SLAMF8/RUNX3/CEACAM1/ARG2/DLL1/C4BPB/IRF1/HLA-DOA/ZBTB16/CCL3/DPP4/SPINK5/MEIS2/PPARG/MERTK/INHA/HAVCR2/EZR/NBL1/MAFB/PKN1/ERBB2/SH2D1A/ANXA1/HES1/CNR1/CD55/SMAD7/MIR221/PTPRC/TTLL12/C4BPA/PIK3R1/PTPN6/RIPOR2/ZBTB7B/ZFP36L1/TGFB2/PHPT1/CX3CL1/IL13RA2/NMI/CLDN18/CD84",64
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","67/1486","492/18866",7.20720894947719e-06,0.00042198208399189,0.000323414018438119,"CD24/TRPV2/TMEM38B/JPH1/SWAP70/CXCL13/ATP1A2/CXCL12/SCGN/PKD2/CASQ2/CCL11/CIB2/PLA2G1B/KCTD17/ITPR3/F2/CD36/MT3/SLC25A27/S1PR4/SLC39A14/ITPR1/CCR1/PTGER3/LPAR6/ATP13A3/CDH5/MCU/CCL3/SLC30A4/C5AR1/SLC39A5/CALB2/NMU/EDNRB/PLN/CYBA/HAP1/CCR5/MYO5A/CD52/WNT5A/TRPM4/WFS1/CEMIP/RYR1/CNR1/CD55/SLC11A1/FPR3/C3AR1/TMEM64/PTPRC/NCS1/CLIC2/PTGER2/S1PR1/TRPM2/PTPN6/VDR/PTH1R/PDGFRA/HERPUD1/CX3CL1/SMAD3/TMEM38A",67
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","36/1486","210/18866",7.45491016234557e-06,0.000432163356440924,0.00033121711330984,"GNAS/CD74/EVI2B/CSF1/CSF1R/HLA-DRB1/CDK6/PIR/BMP4/CCR1/OSCAR/CEACAM1/BATF/LIF/TREM2/CCL3/CA2/PPARG/MEF2C/INHA/IRF7/RB1/HCLS1/MAFB/GATA3/MYH9/SPI1/FAM20C/TESC/FES/TMEM64/PIK3R1/JUN/ZFP36L1/DHRS2/CLDN18",36
"GO:0110111","GO:0110111","negative regulation of animal organ morphogenesis","12/1486","35/18866",8.22793215409824e-06,0.000472299438845541,0.000361978067832,"THRB/TACSTD2/BMP4/CEACAM1/TNFRSF11B/CPB2/WNT5A/GATA3/CITED1/PAX8/TGFB2/ASPN",12
"GO:0045637","GO:0045637","regulation of myeloid cell differentiation","42/1486","263/18866",8.54673520383115e-06,0.000485836258431372,0.000372352909289036,"GNAS/CD74/HDAC1/EVI2B/CSF1/ITPKB/HLA-DRB1/CDK6/P4HTM/CCR1/SCIN/CEACAM1/DLL1/HIF1A/ZBTB16/LIF/TREM2/RHEX/CCL3/CA2/PRKCQ/MEIS2/MEF2C/INHA/IRF7/RB1/HCLS1/MTURN/MAFB/NFE2/SPI1/ETS1/TESC/FES/ISG15/TMEM64/MIR221/PIK3R1/JUN/ZFP36L1/FAM210B/CLDN18",42
"GO:0050920","GO:0050920","regulation of chemotaxis","38/1486","229/18866",9.21120718010313e-06,0.000518573250379845,0.000397443079036231,"ADGRA2/STK39/CD74/SWAP70/CXCL13/CXCL12/CSF1/CSF1R/RAC2/SEMA6D/BST1/SEMA4A/CCR1/CCL26/TIAM1/SLAMF8/PRKD1/CXCL17/JAM3/MCU/TREM2/CCL3/C5AR1/DPP4/S100A14/SEMA4G/VEGFB/IL6R/S100A7/WNT5A/NBL1/C3AR1/CXCL14/S1PR1/RIPOR2/PDGFRA/SMAD3/FGF18",38
"GO:0043312","GO:0043312","neutrophil degranulation","66/1486","487/18866",9.87224780630342e-06,0.000550495341961014,0.00042190869572202,"SERPINB1/LPCAT1/TMEM63A/CTSB/IQGAP2/CTSC/HSPA8/CALML5/STOM/PPBP/PGM1/CXCL1/BST2/BST1/HK3/CD36/JUP/DEGS1/VAMP8/SERPINA1/OSCAR/CEACAM1/HLA-H/CD93/MGST1/CTSG/ARHGAP45/PNP/ALDH3B1/NFAM1/C5AR1/DSP/CD44/PGRMC1/QPCT/HEBP2/CYBA/GSDMD/PLEKHO2/RAB3A/S100A7/TUBB/ORMDL3/ADA2/FABP5/TNFAIP6/HP/CYSTM1/ATP6V0C/TTR/CD55/CRISP3/RNASET2/SLC11A1/C3AR1/PTX3/PTPRC/PKP1/CDA/STK10/PYGL/PRDX4/TRPM2/PTPN6/NBEAL2/QSOX1",66
"GO:0055074","GO:0055074","calcium ion homeostasis","64/1486","468/18866",1.00326025252513e-05,0.00055415931872968,0.000424716827856466,"CD24/TRPV2/TMEM38B/JPH1/SWAP70/CXCL13/ATP1A2/CXCL12/SCGN/PKD2/CASQ2/CCL11/CIB2/PLA2G1B/KCTD17/ITPR3/F2/CD36/SLC25A27/S1PR4/ITPR1/CCR1/PTGER3/LPAR6/ATP13A3/CDH5/MCU/CCL3/C5AR1/S100A14/CALB2/NMU/EDNRB/PLN/CYBA/HAP1/CCR5/MYO5A/CD52/WNT5A/KL/TRPM4/WFS1/CEMIP/RYR1/CNR1/CD55/FPR3/C3AR1/TMEM64/PTPRC/NCS1/CLIC2/PTGER2/S1PR1/TRPM2/PTPN6/VDR/PTH1R/PDGFRA/HERPUD1/CX3CL1/SMAD3/TMEM38A",64
"GO:0010001","GO:0010001","glial cell differentiation","38/1486","230/18866",1.02126466723481e-05,0.000558832208099045,0.000428298207223018,"BIN1/NTRK2/HDAC1/ZNF488/SOX9/CDK6/F2/RNF112/DTX1/MT3/GAP43/KCNJ10/DLL1/LAMC3/LAMB2/CLU/LIF/TREM2/CNP/IL1B/C5AR1/ASCL1/PPARG/EPHA4/OLIG1/ERBB3/NLGN3/ABCA2/PLP1/ERBB2/HES1/PHGDH/SLC45A3/BMP2/CSPG5/DNER/ADAM22/ID4",38
"GO:0022604","GO:0022604","regulation of cell morphogenesis","67/1486","499/18866",1.15381885303977e-05,0.000625519387458135,0.000479408359698689,"TRPV2/ACTN4/F11R/CARMIL1/NTRK2/SHANK3/CDC42EP1/CXCL12/FGD1/TACSTD2/EPHB3/CSF1R/CCL11/RAC2/SEMA6D/ATP10A/EFNA5/F2/SH3D19/MT3/SEMA4A/TIAM1/DLC1/NTN1/EPHA7/PLXNA1/SPP1/SKIL/CCL3/TANC2/PLXNB3/RASAL1/NEDD9/SDC2/LZTS3/SEMA4G/CD44/PLEKHO1/RHOU/EPHA4/NLGN3/WNT5A/EPHB2/FGD6/NEFL/BAMBI/EZR/ARC/TNFRSF12A/OBSL1/MYH9/FERMT2/ANXA1/HPN/UST/FES/DPYSL2/KIF1A/OLFM1/NEDD4L/VIL1/ITGA7/CSPG5/S100A13/BAIAP2/KANK1/PTPRD",67
"GO:0030282","GO:0030282","bone mineralization","24/1486","117/18866",1.17393867327392e-05,0.000627676794550438,0.000481061832022746,"TMEM38B/CLEC3B/PTHLH/PKDCC/SOX9/BMP4/CCR1/HIF1A/CCL3/MEF2C/COMP/KL/TRPM4/DDR2/FAM20C/ISG15/PTGS2/BMP2/S1PR1/PTH1R/ASPN/SMAD3/COL1A2/FGFR2",24
"GO:0051480","GO:0051480","regulation of cytosolic calcium ion concentration","52/1486","357/18866",1.17923906747307e-05,0.000627676794550438,0.000481061832022746,"CD24/TRPV2/TMEM38B/JPH1/SWAP70/CXCL13/ATP1A2/SCGN/PKD2/CASQ2/CIB2/PLA2G1B/ITPR3/F2/CD36/S1PR4/ITPR1/CCR1/PTGER3/LPAR6/CCL3/C5AR1/CALB2/NMU/EDNRB/PLN/CYBA/HAP1/CCR5/MYO5A/CD52/WNT5A/TRPM4/CEMIP/RYR1/CNR1/CD55/FPR3/C3AR1/TMEM64/PTPRC/NCS1/CLIC2/PTGER2/S1PR1/TRPM2/PTPN6/PTH1R/PDGFRA/CX3CL1/SMAD3/TMEM38A",52
"GO:0071559","GO:0071559","response to transforming growth factor beta","41/1486","258/18866",1.22864244718915e-05,0.000648081218765086,0.00049670011876409,"F11R/CLEC3B/HTRA1/SPRED1/DKK3/SOX9/LPXN/SLC2A10/RUNX3/USP9Y/CDH5/SKIL/CDKN2B/VEPH1/SNX25/MEF2C/HTRA3/VASN/CLDN5/WNT5A/BAMBI/PPARGC1A/DAB2/RASL11B/FERMT2/CITED1/PEG10/NREP/GDF15/LTBP1/SMAD7/OVOL2/JUN/ZFP36L1/TGFB2/ASPN/SMAD3/MXRA5/COL1A2/GIPC1/FGFR2",41
"GO:0051017","GO:0051017","actin filament bundle assembly","29/1486","157/18866",1.31340952097812e-05,0.000686608280832759,0.000526227893602418,"ACTN4/F11R/CARMIL1/SHANK3/SWAP70/PLS3/TACSTD2/BAIAP2L2/USH1C/PDLIM1/DLC1/PHACTR1/SORBS3/NEDD9/SORBS1/BAIAP2L1/LIMA1/TJP1/EZR/ARHGEF5/STMN1/PIK3R1/VIL1/ASAP3/S1PR1/BAIAP2/CX3CL1/RAPGEF3/SMAD3",29
"GO:0060562","GO:0060562","epithelial tube morphogenesis","49/1486","331/18866",1.34634515587466e-05,0.000692276451826216,0.000530572073196128,"TACSTD2/CSF1/EYA1/PKD2/CSF1R/CCL11/MTSS1/SOX9/WNT6/BMP4/CLIC4/DLG5/DLC1/SIX4/NTN1/EPHA7/DLL1/IFT57/HIF1A/SOX17/FOXD1/PRICKLE1/AREG/MEF2C/EPHA4/STIL/RASIP1/WNT5A/MICAL2/GATA3/VANGL2/PODXL/YAP1/CITED1/TBX3/MTHFD1L/TCF21/HES1/OVOL2/BMP2/PAX8/PRKX/VDR/SOX18/PBX1/TGFB2/SMAD3/LAMA1/FGFR2",49
"GO:0099068","GO:0099068","postsynapse assembly","11/1486","31/18866",1.34789949629699e-05,0.000692276451826216,0.000530572073196128,"SHANK3/CEL/NRXN2/GAP43/LRFN4/NLGN3/WNT5A/EPHB2/IL1RAP/MAGI2/PTPRD",11
"GO:0030593","GO:0030593","neutrophil chemotaxis","22/1486","103/18866",1.37160572820378e-05,0.000698326220750708,0.000535208715728396,"CD74/CXCL13/PPBP/CCL11/RAC2/PLA2G1B/CXCL3/CXCL1/BST1/VAV1/CCL26/JAM3/MCU/CCL3/IL1B/C5AR1/DPP4/C3AR1/CXCL5/RIPOR2/TGFB2/CX3CL1",22
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","21/1486","96/18866",1.45375510464025e-05,0.000731343666217518,0.000560513829670597,"STK39/CD74/SWAP70/CXCL13/CXCL12/CSF1/CSF1R/RAC2/CCR1/CXCL17/MCU/CCL3/C5AR1/S100A14/VEGFB/IL6R/S100A7/WNT5A/C3AR1/CXCL14/RIPOR2",21
"GO:0008202","GO:0008202","steroid metabolic process","49/1486","332/18866",1.46143823992228e-05,0.000731343666217518,0.000560513829670597,"MSMO1/CYP24A1/NR0B2/CEL/SCARB1/FGFR4/DKK3/AMACR/RDH16/LIPC/DHRS9/MT3/SNAI2/AKR1C3/FDFT1/CUBN/DHCR24/SQLE/SPP1/SULT2B1/APOL2/ACACA/LIPA/IL1B/SULT1A2/SULT4A1/SC5D/STS/LIMA1/CETP/PPARGC1A/ABCA2/LIPE/SRD5A3/CYP2B6/HSD17B14/SCD/SREBF1/VLDLR/FMO5/BMP2/VDR/ACOX2/PDGFRA/PBX1/HSD17B6/APOC1/DHRS2/IDI1",49
"GO:0046879","GO:0046879","hormone secretion","47/1486","314/18866",1.49804628171936e-05,0.000743310252497192,0.000569685218462947,"NR0B2/GNAS/BAIAP3/HLA-DRB1/HNF1A/ITPR3/SYTL4/FOXA2/EFNA5/IL1RN/NOS2/ITPR1/VAMP8/CACNA2D2/TIAM1/DOC2B/FAM3D/SPP1/HIF1A/MCU/LIF/VGF/FOXD1/IL1B/DPP4/CPE/NMU/GPR27/INHA/NNAT/MYO5A/TRPM4/GATA3/PTPRN/ANXA1/TBX3/HMGN3/CNR1/IL11/CPT1A/SREBF1/PFKFB2/PAX8/REN/MYB/PHPT1/RAPGEF3",47
"GO:0006874","GO:0006874","cellular calcium ion homeostasis","62/1486","456/18866",1.6454174869659e-05,0.000806556265601614,0.000618158004451379,"CD24/TRPV2/TMEM38B/JPH1/SWAP70/CXCL13/ATP1A2/CXCL12/SCGN/PKD2/CASQ2/CCL11/CIB2/PLA2G1B/KCTD17/ITPR3/F2/CD36/SLC25A27/S1PR4/ITPR1/CCR1/PTGER3/LPAR6/ATP13A3/CDH5/MCU/CCL3/C5AR1/CALB2/NMU/EDNRB/PLN/CYBA/HAP1/CCR5/MYO5A/CD52/WNT5A/TRPM4/WFS1/CEMIP/RYR1/CNR1/CD55/FPR3/C3AR1/TMEM64/PTPRC/NCS1/CLIC2/PTGER2/S1PR1/TRPM2/PTPN6/VDR/PTH1R/PDGFRA/HERPUD1/CX3CL1/SMAD3/TMEM38A",62
"GO:0042129","GO:0042129","regulation of T cell proliferation","30/1486","167/18866",1.65306151788546e-05,0.000806556265601614,0.000618158004451379,"CD24/IGF2/VSIR/HLA-DMB/HHLA2/HLA-DRB1/RAC2/SPN/PELI1/JAK3/HLA-A/BMP4/DLG5/SLC7A1/ARG2/IRF1/PNP/IL1B/PRKCQ/HAVCR2/ERBB2/ANXA1/HES1/CD55/PTPRC/CD1D/PTPN6/IL18/ZBTB7B/HLA-DPA1",30
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade","48/1486","325/18866",1.74735622301217e-05,0.000845518238490599,0.000648019102105339,"CD74/SPRED1/CSF1R/HLA-DRB1/CCL11/FGFR4/SPRY4/SOX9/CD36/MT3/BMP4/CCR1/CCL26/TIAM1/EPHA7/CEACAM1/ERRFI1/LIF/TREM2/CCL3/IQGAP3/IL1B/C5AR1/MARCO/CD44/HAVCR2/SHC1/S100A7/ALKAL2/DUSP6/EPHB2/MTURN/EZR/KLF4/ERBB2/PDGFA/MIR221/PTPRC/BMP2/CAVIN3/PTPN6/JUN/PDGFRA/ZFP36L1/CX3CL1/MIR23A/FGF18/FGFR2",48
"GO:0001657","GO:0001657","ureteric bud development","21/1486","98/18866",2.02810786370668e-05,0.000973325536229724,0.000745972719843106,"TACSTD2/EYA1/PKD2/SOX9/WNT6/BMP4/SIX4/ARG2/FOXD1/SDC1/GATA3/CITED1/TCF21/HES1/SMAD7/BMP2/PAX8/GDF11/PBX1/SMAD3/FGFR2",21
"GO:0072182","GO:0072182","regulation of nephron tubule epithelial cell differentiation","7/1486","13/18866",2.08225590822995e-05,0.000987791018680951,0.000757059303813545,"CD24/LIF/PROM1/GATA3/YAP1/WWTR1/PAX8",7
"GO:0048546","GO:0048546","digestive tract morphogenesis","14/1486","50/18866",2.09199122658306e-05,0.000987791018680951,0.000757059303813545,"TP63/EPHB3/STRA6/BMP4/HIF1A/SOX17/TCF7/WNT5A/VANGL2/TCF21/OVOL2/PDGFRA/SMAD3/FGFR2",14
